Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
2017,6,23,153,Pakistan,6,South Asia,Balochistan,Quetta,30.200819,66.994354,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives
2017,6,23,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Parachinar,33.897995,70.107536,Bombing/Explosion,Private Citizens & Property,Lashkar-e-Jhangvi,Explosives
2017,6,23,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Parachinar,33.897995,70.107536,Bombing/Explosion,Private Citizens & Property,Lashkar-e-Jhangvi,Explosives
2017,6,23,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Armed Assault,Police,Ansar al-Sharia (Pakistan),Firearms
2017,6,24,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Armed Assault,Religious Figures/Institutions,Unknown,Firearms
2017,6,23,104,Kenya,11,Sub-Saharan Africa,Mandera,Qurqura,3.188289,41.321501,Bombing/Explosion,Private Citizens & Property,Al-Shabaab,Explosives
2017,6,23,104,Kenya,11,Sub-Saharan Africa,Mandera,El Wak,2.809093,40.927444,Armed Assault,Business,Al-Shabaab,Firearms
2017,6,23,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,41,Central African Republic,11,Sub-Saharan Africa,Mbomou,Bangassou,4.746876,22.814779,Hostage Taking (Kidnapping),NGO,Unknown,Firearms
2017,6,23,205,Thailand,5,Southeast Asia,Narathiwat,Ban Lubohsama,6.057982,101.986001,Bombing/Explosion,Military,Unknown,Explosives
2017,6,23,200,Syria,10,Middle East & North Africa,Idlib,Ad-Dana,36.213078,36.769512,Bombing/Explosion,Police,Unknown,Explosives
2017,6,23,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Biyo Cadde,2.935672,45.791656,Armed Assault,Military,Al-Shabaab,Firearms
2017,6,23,198,Sweden,8,Western Europe,Skane,Ystad,55.431188,13.824416,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary
2017,6,21,113,Libya,10,Middle East & North Africa,Jufra,Wadi Bi,29.158117,16.143544,Hijacking,Private Citizens & Property,Fezzan Province of the Islamic State,Unknown
2017,6,23,209,Turkey,10,Middle East & North Africa,Hatay,Unknown,36.401849,36.34981,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Kolofata,11.162543,14.013976,Bombing/Explosion,Unknown,Boko Haram,Explosives
2017,6,23,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Mora,11.046735,14.140454,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,23,92,India,6,South Asia,Manipur,Langol,24.502242,94.075361,Assassination,Private Citizens & Property,Unknown,Firearms
2017,6,23,160,Philippines,5,Southeast Asia,Davao del Norte,Malitbong,7.333482,125.625189,Armed Assault,Police,New People's Army (NPA),Firearms
2017,6,23,209,Turkey,10,Middle East & North Africa,Bingol,Genc district,38.667597,40.807501,Bombing/Explosion,Military,Kurdistan Workers' Party (PKK),Explosives
2017,6,23,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.14352,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,153,Pakistan,6,South Asia,Balochistan,Mastung district,29.402146,67.193233,Bombing/Explosion,Military,Unknown,Explosives
2017,6,23,160,Philippines,5,Southeast Asia,Metropolitan Manila,Pasay,14.530948,121.004257,Assassination,Government (General),Unknown,Firearms
2017,6,23,95,Iraq,10,Middle East & North Africa,Arbil,Choman district,36.63533,44.992888,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,23,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,23,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,Bombing/Explosion,Business,Unknown,Explosives
2017,6,23,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,Unarmed Assault,Private Citizens & Property,Anti-Muslim extremists,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
2017,6,24,95,Iraq,10,Middle East & North Africa,Diyala,Dariyah,33.084538,44.616959,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,24,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,24,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,24,182,Somalia,11,Sub-Saharan Africa,Gedo,Ceel Waaq,2.792833,41.014359,Assassination,Military,Al-Shabaab,Firearms
2017,6,24,92,India,6,South Asia,Jammu and Kashmir,Pantha Chowk,34.039071,74.886206,Armed Assault,Police,Lashkar-e-Taiba (LeT),Firearms
2017,6,24,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,24,141,Nepal,6,South Asia,Province 5,Bardaghat,27.551445,83.797314,Assassination,Violent Political Party,Unknown,Explosives
2017,6,24,160,Philippines,5,Southeast Asia,Iloilo,Bagumbayan,10.690601,122.387355,Bombing/Explosion,Police,New People's Army (NPA),Explosives
2017,6,24,160,Philippines,5,Southeast Asia,Agusan del Norte,Cuyago,9.34,125.52,Facility/Infrastructure Attack,Business,New People's Army (NPA),Incendiary
2017,6,24,200,Syria,10,Middle East & North Africa,Idlib,Ad-Dana,36.213078,36.769512,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,22,4,Afghanistan,6,South Asia,Farah,Pusht Rod district,32.480517,62.027764,Unknown,Military,Taliban,Unknown
2017,6,24,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Spin Toot,32.320237,69.859741,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,24,138,Myanmar,5,Southeast Asia,Rakhine,Tarein,20.823197,92.368975,Armed Assault,Private Citizens & Property,Muslim extremists,Melee
2017,6,24,138,Myanmar,5,Southeast Asia,Rakhine,Khuang Ta Ka,19.479993,93.955584,Assassination,Government (General),Unknown,Melee
2017,6,24,113,Libya,10,Middle East & North Africa,Sirte,Abu Hadi,31.05238,16.661961,Hostage Taking (Kidnapping),Military,Tripoli Province of the Islamic State,Unknown
2017,6,24,4,Afghanistan,6,South Asia,Ghor,Feroz Koh,34.521317,65.249245,Armed Assault,Private Citizens & Property,Khorasan Chapter of the Islamic State,Firearms
2017,6,24,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,North Kivu,Kaseghe,-0.483943,29.176965,Unknown,Private Citizens & Property,National Movement of Revolutionaries (MNR),Unknown
2017,6,24,141,Nepal,6,South Asia,Province 3,Gongabu,27.747783,85.323427,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Unknown
2017,6,24,141,Nepal,6,South Asia,Province 3,Gongabu,27.747783,85.323427,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Unknown
2017,6,24,92,India,6,South Asia,Bihar,Nawada district,24.740972,85.518197,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Melee
2017,6,24,92,India,6,South Asia,Assam,Dekapam,26.412131,91.349744,Assassination,Private Citizens & Property,Liberal Democratic Council for Missing Land,Firearms
2017,6,24,92,India,6,South Asia,Tripura,Shivnagar,23.828613,91.289682,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,24,195,Sudan,11,Sub-Saharan Africa,North Darfur,Serif Omar,13.467315,23.29372,Hostage Taking (Kidnapping),Business,Unknown,Unknown
2017,6,24,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.81686,7.048693,Armed Assault,Government (General),Unknown,Firearms
2017,6,24,95,Iraq,10,Middle East & North Africa,Saladin,Matlaha,34.931628,43.177462,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,24,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,24,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,24,95,Iraq,10,Middle East & North Africa,Babil,Musayyib,32.777344,44.289352,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Kirkuk,Dibis,35.672932,44.070145,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,6,25,93,Indonesia,5,Southeast Asia,North Sumatra,Medan,3.59143,98.669477,Armed Assault,Police,Jamaah Ansharut Daulah,Melee
2017,6,25,153,Pakistan,6,South Asia,Balochistan,Wadh,27.342552,66.36792,Armed Assault,Military,Unknown,Firearms
2017,6,25,153,Pakistan,6,South Asia,Balochistan,Patri,28.663723,67.370224,Armed Assault,Police,Unknown,Firearms
2017,6,25,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Buulo Foolo,2.135734,45.11097,Armed Assault,Military,Al-Shabaab,Firearms
2017,6,25,182,Somalia,11,Sub-Saharan Africa,Lower Shebelle,Afgoye,2.14383,45.118061,Armed Assault,Military,Al-Shabaab,Firearms
2017,6,25,4,Afghanistan,6,South Asia,Nangarhar,Ghani Khel,34.195751,70.786385,Bombing/Explosion,Government (General),Unknown,Explosives
2017,6,25,141,Nepal,6,South Asia,Province 1,Urlabari,26.663701,87.637301,Assassination,Violent Political Party,Unknown,Explosives
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Educational Institution,Boko Haram,Explosives
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Unknown,Boko Haram,Explosives
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Unknown,Boko Haram,Explosives
2017,6,25,92,India,6,South Asia,Chhattisgarh,Tarem,18.491747,80.936844,Bombing/Explosion,Military,Maoists,Explosives
2017,6,25,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.579066,81.043992,Bombing/Explosion,Military,Maoists,Explosives
2017,6,25,92,India,6,South Asia,Chhattisgarh,Bijapur district,18.579066,81.043992,Bombing/Explosion,Military,Maoists,Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Diyala,Muqdadiyah,34.010411,44.893636,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,6,25,95,Iraq,10,Middle East & North Africa,Diyala,Shirween,33.780466,44.791197,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,6,25,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,25,4,Afghanistan,6,South Asia,Herat,Chishti Sharif,34.332082,63.825486,Armed Assault,Police,Taliban,Firearms
2017,6,25,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Melee
2017,6,25,141,Nepal,6,South Asia,Province 5,Sunwal,27.626479,83.651206,Bombing/Explosion,Violent Political Party,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,6,25,160,Philippines,5,Southeast Asia,Cagayan,San Jose,17.88994,121.870264,Armed Assault,Military,New People's Army (NPA),Firearms
2017,6,25,141,Nepal,6,South Asia,Province 5,Banganga,27.685994,83.145563,Assassination,Violent Political Party,Unknown,Explosives
2017,6,25,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Speenmark,32.442901,69.95593,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,25,138,Myanmar,5,Southeast Asia,Rakhine,Myo Thu Gyi,20.824339,92.367388,Armed Assault,Government (General),Unknown,Melee
2017,6,25,147,Nigeria,11,Sub-Saharan Africa,Abuja,Abuja,9.067715,7.483121,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,6,25,209,Turkey,10,Middle East & North Africa,Trabzon,Macka district,40.814221,39.610662,Bombing/Explosion,Military,Kurdistan Workers' Party (PKK),Explosives
2017,6,25,209,Turkey,10,Middle East & North Africa,Hakkari,Cukurca district,37.293709,43.671189,Armed Assault,Military,Kurdistan Workers' Party (PKK),Firearms
2017,6,25,209,Turkey,10,Middle East & North Africa,Tunceli,Sutluce,39.164922,39.215773,Armed Assault,Military,Kurdistan Workers' Party (PKK),Firearms
2017,6,24,110,Lebanon,10,Middle East & North Africa,South,Ain al-Hilweh,33.542004,35.381153,Bombing/Explosion,Business,Unknown,Explosives
2017,6,25,4,Afghanistan,6,South Asia,Faryab,Pasha Khan,35.870789,64.74675,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,6,25,92,India,6,South Asia,Manipur,Kangpokpi,25.150352,93.972056,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,6,25,160,Philippines,5,Southeast Asia,Lanao del Norte,Munai district,7.98,124.07,Bombing/Explosion,Military,Unknown,Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Saladin,Mazraah,34.657579,42.943956,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Diyala,Bani Saad,33.571707,44.536015,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,6,25,95,Iraq,10,Middle East & North Africa,Diyala,Bani Saad,33.573486,44.547424,Armed Assault,Military,Unknown,Firearms
2017,6,25,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,6,26,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,26,182,Somalia,11,Sub-Saharan Africa,Gedo,Ceel Waaq,2.792833,41.014359,Bombing/Explosion,Military,Al-Shabaab,Explosives
2017,6,26,228,Yemen,10,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,Bombing/Explosion,Private Citizens & Property,Houthi extremists (Ansar Allah),Explosives
2017,6,26,153,Pakistan,6,South Asia,Balochistan,Awaran district,26.095344,65.475918,Hostage Taking (Kidnapping),Police,Unknown,Firearms
2017,6,26,95,Iraq,10,Middle East & North Africa,Babil,Musayyib,32.777344,44.289352,Bombing/Explosion,Religious Figures/Institutions,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,26,95,Iraq,10,Middle East & North Africa,Babil,Unknown,32.980339,44.463513,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,6,26,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Educational Institution,Boko Haram,Explosives
2017,6,26,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Educational Institution,Boko Haram,Explosives
2017,6,26,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Unknown,Police,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,6,26,141,Nepal,6,South Asia,Province 1,Dharan,26.813025,87.28149,Assassination,Violent Political Party,Unknown,Explosives
2017,6,26,141,Nepal,6,South Asia,Province 5,Basagadi,28.187493,81.456095,Bombing/Explosion,Police,Unknown,Explosives
2017,6,27,141,Nepal,6,South Asia,Province 1,Birtamod,26.638654,87.989131,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,27,141,Nepal,6,South Asia,Province 1,Birtamod,26.638654,87.989131,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,26,141,Nepal,6,South Asia,Province 5,Tulsipur,28.127792,82.295006,Assassination,Violent Political Party,Unknown,Explosives
2017,6,26,141,Nepal,6,South Asia,Province 5,Tulsipur,28.127792,82.295006,Bombing/Explosion,Unknown,Unknown,Explosives
2017,6,26,141,Nepal,6,South Asia,Province 7,Dhangadhi,28.703241,80.585625,Bombing/Explosion,Unknown,Communist Party of Nepal - Maoist (CPN-Maoist-Chand),Explosives
2017,6,26,217,United States,1,North America,New York,New York City,40.697132,-73.931351,Facility/Infrastructure Attack,Private Citizens & Property,Anti-Semitic extremists,Incendiary
2017,6,26,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Waza,11.403058,14.567839,Hostage Taking (Kidnapping),Private Citizens & Property,Boko Haram,Unknown
2017,6,26,160,Philippines,5,Southeast Asia,Zambales,Taugtog,15.3047,120.0417,Armed Assault,Police,New People's Army (NPA),Firearms
2017,6,26,160,Philippines,5,Southeast Asia,Zambales,Botolan district,15.28,120.02,Armed Assault,Police,New People's Army (NPA),Firearms
2017,6,26,4,Afghanistan,6,South Asia,Khost,Alisher,33.449841,70.064041,Assassination,Private Citizens & Property,Unknown,Firearms
2017,6,26,141,Nepal,6,South Asia,Province 7,Budhinanda,29.403554,81.446101,Bombing/Explosion,Government (General),Unknown,Explosives
2017,6,26,92,India,6,South Asia,Odisha,Darliput,18.374374,82.714555,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
2017,6,26,209,Turkey,10,Middle East & North Africa,Elazig,Karakocan district,38.955652,40.036222,Armed Assault,Military,Kurdistan Workers' Party (PKK),Firearms
2017,6,26,209,Turkey,10,Middle East & North Africa,Hakkari,Tekeli,37.246291,44.650992,Armed Assault,Military,Unknown,Explosives
2017,6,26,4,Afghanistan,6,South Asia,Nimroz,Shesh Ab,31.508707,62.700645,Assassination,Police,Taliban,Explosives
2017,6,26,4,Afghanistan,6,South Asia,Faryab,Pasha Khan,35.870789,64.74675,Unknown,Terrorists/Non-State Militia,Taliban,Unknown
2017,6,26,92,India,6,South Asia,West Bengal,Algara,27.117166,88.583706,Facility/Infrastructure Attack,Private Citizens & Property,Gorkha Janmukti Morcha (GJM),Incendiary
2017,6,24,45,Colombia,3,South America,Santander,Catatumbo,7.271401,-73.301064,Bombing/Explosion,Unknown,Unknown,Explosives
